Name,Age,GPA,Credits Completed,Year,Pathway
James  Wilson,17,4.33,43,Freshman,Bio Med
Lisa  Miller,15,1.37,33,Sophmore,Computer Science
Calvin  Rodrigues,16,0.86,20,Victory Lap,Bio Med
James  Brown,15,1.29,28,Junior,Culinary
Lisa  Jones,17,2.62,46,Senior,Construction
James  Wilson,18,4.1,55,Victory Lap,Computer Science
Lisa  Williams,17,3.56,12,Senior,Business
Ben  Wilson,17,2.23,34,Senior,Computer Science
Billy  Moore,16,2.43,23,Sophmore,Engineering
Jimmy  Brown,19,2.1,33,Freshman,Criminal Justice
Mark  Williams,17,2.72,48,Junior,Engineering
Calvin  Davis,17,0.79,40,Freshman,Early Child Education
Steven  Johnson,14,1.39,7,Junior,Computer Science
Eli  Davis,19,2.9,7,Victory Lap,Culinary
Ben  Wilson,14,1.6,53,Senior,Early Child Education
Conner  Davis,15,2.75,8,Freshman,Early Child Education
Joe  Brown,14,3.2,52,Senior,Early College
Lisa  Moore,14,4.18,0,Victory Lap,Early Child Education
Eli  Johnson,18,2.68,10,Sophmore,Bio Med
Eli  Davis,19,3.8,16,Senior,Early College
Steven  Brown,15,3.09,8,Freshman,Criminal Justice
Eli  Rodrigues,18,1.35,27,Senior,Construction
Billy  Moore,19,3.34,36,Sophmore,Business
Eli  Jones,14,2.49,33,Victory Lap,Culinary
Andy  Jones,16,1.14,20,Junior,Engineering
Joe  Johnson,19,3.78,10,Victory Lap,Bio Med
Eli  Brown,18,3.21,41,Junior,Culinary
Billy  Jones,15,3.99,19,Freshman,Early College
Andy  Wilson,15,2.86,53,Victory Lap,Construction
Mark  Davis,17,1.72,53,Sophmore,Bio Med
Andy  Wilson,17,4.21,51,Sophmore,Early Child Education
John  Miller,16,4.27,52,Senior,Marketing
Lisa  Williams,14,4.05,19,Victory Lap,Computer Science
Andy  Williams,19,2.37,45,Sophmore,Computer Science
Billy  Williams,18,2.44,9,Freshman,Business
Conner  Davis,15,3.47,30,Junior,Culinary
Calvin  Johnson,17,3.5,28,Sophmore,Early Child Education
Ben  Wilson,16,0.41,46,Sophmore,Criminal Justice
John  Williams,17,3.04,2,Sophmore,Business
Billy  Williams,16,3.24,60,Senior,Early College
Billy  Miller,15,1.72,4,Sophmore,Bio Med
Steven  Jones,16,0.52,13,Victory Lap,Early Child Education
John  Wilson,19,1.7,34,Senior,Computer Science
Andy  Brown,18,1.93,34,Victory Lap,Construction
Billy  Davis,14,2.5,38,Victory Lap,Marketing
Ben  Williams,17,0.66,36,Junior,Bio Med
Steven  Smith,14,1.85,0,Sophmore,Bio Med
Billy  Moore,14,0.96,2,Freshman,Early College
Steven  Williams,19,2.61,15,Victory Lap,Bio Med
Billy  Brown,15,2.06,4,Freshman,Business
Billy  Miller,14,1.76,58,Freshman,Culinary
Calvin  Moore,17,3.07,46,Senior,Early College
Steven  Wilson,16,3.46,54,Junior,Business
Steven  Rodrigues,17,1.04,32,Freshman,Bio Med
Marge  Jones,17,1.7,7,Senior,Marketing
Lisa  Brown,14,2.77,57,Senior,Early College
Joe  Jones,18,4.31,30,Senior,Engineering
Billy  Wilson,15,2.2,26,Victory Lap,Criminal Justice
Conner  Davis,18,3.13,31,Senior,Criminal Justice
Timmy  Miller,15,4.16,32,Senior,Culinary
Calvin  Johnson,18,3.53,58,Freshman,Computer Science
Marge  Miller,15,3.44,60,Sophmore,Construction
Billy  Brown,18,3.44,30,Sophmore,Engineering
Timmy  Smith,16,3.87,3,Victory Lap,Marketing
Lisa  Johnson,14,1.02,32,Junior,Engineering
John  Moore,15,3.83,13,Junior,Computer Science
Lisa  Jones,18,1.07,48,Freshman,Bio Med
Billy  Williams,19,2.2,55,Victory Lap,Construction
Jimmy  Smith,18,2.24,3,Freshman,Marketing
Jimmy  Davis,15,3.19,6,Sophmore,Computer Science
Marge  Smith,18,3.03,9,Victory Lap,Culinary
Steven  Williams,15,3.25,41,Sophmore,Early Child Education
John  Davis,19,0.45,20,Sophmore,Marketing
Steven  Moore,16,2.0,35,Sophmore,Business
Calvin  Williams,19,0.68,48,Sophmore,Computer Science
Joe  Rodrigues,16,0.3,32,Victory Lap,Bio Med
Joe  Rodrigues,19,2.21,10,Junior,Marketing
Lisa  Smith,17,2.52,7,Junior,Criminal Justice
Calvin  Miller,19,2.61,22,Sophmore,Culinary
John  Miller,15,0.79,46,Sophmore,Early College
Lisa  Wilson,18,3.97,6,Victory Lap,Engineering
Calvin  Davis,15,3.38,44,Junior,Business
Lisa  Jones,18,2.85,12,Senior,Criminal Justice
John  Smith,19,2.77,55,Junior,Business
Calvin  Jones,18,0.92,56,Sophmore,Engineering
Joe  Rodrigues,16,2.38,7,Senior,Marketing
Andy  Williams,18,0.85,9,Freshman,Business
Mark  Brown,19,4.24,26,Sophmore,Early College
Steven  Wilson,17,2.98,13,Senior,Early College
Timmy  Davis,14,1.9,29,Victory Lap,Criminal Justice
Ben  Wilson,19,2.91,4,Junior,Marketing
Conner  Davis,18,2.8,35,Senior,Marketing
James  Davis,19,1.47,48,Sophmore,Culinary
Eli  Davis,18,2.65,12,Freshman,Business
Jimmy  Davis,17,2.99,35,Senior,Business
Timmy  Smith,18,1.81,8,Senior,Engineering
Andy  Johnson,19,1.09,19,Senior,Culinary
Timmy  Miller,17,0.65,25,Freshman,Criminal Justice
Billy  Davis,17,2.28,57,Victory Lap,Engineering
Mark  Smith,19,1.42,59,Victory Lap,Marketing
Timmy  Brown,18,2.75,9,Victory Lap,Engineering
Billy  Davis,18,0.59,31,Senior,Construction
Ben  Miller,18,0.65,29,Senior,Computer Science
Steven  Moore,16,4.24,4,Sophmore,Construction
Conner  Miller,16,0.86,0,Victory Lap,Early College
Joe  Davis,18,2.24,13,Sophmore,Marketing
John  Wilson,18,1.61,33,Junior,Early College
Billy  Jones,16,4.01,7,Senior,Engineering
Marge  Davis,19,3.68,8,Senior,Criminal Justice
Lisa  Jones,15,3.93,31,Sophmore,Early Child Education
Billy  Davis,18,3.42,41,Junior,Business
Timmy  Jones,15,2.16,33,Senior,Criminal Justice
Lisa  Rodrigues,19,3.45,52,Sophmore,Computer Science
John  Miller,18,3.76,4,Freshman,Engineering
Ben  Jones,15,0.53,11,Sophmore,Business
Jimmy  Jones,18,0.99,10,Junior,Marketing
Timmy  Johnson,17,3.86,20,Sophmore,Construction
Ben  Rodrigues,19,1.47,36,Freshman,Early Child Education
Ben  Davis,18,2.5,5,Freshman,Marketing
Billy  Smith,19,1.39,24,Junior,Culinary
Conner  Miller,19,3.25,6,Freshman,Early Child Education
Conner  Moore,16,3.37,50,Victory Lap,Early College
Lisa  Smith,17,2.93,27,Senior,Criminal Justice
Andy  Jones,15,3.85,1,Sophmore,Computer Science
Eli  Brown,14,4.16,24,Junior,Computer Science
John  Brown,17,0.81,51,Victory Lap,Bio Med
Mark  Rodrigues,14,2.31,11,Sophmore,Culinary
Eli  Smith,14,2.69,40,Freshman,Bio Med
Andy  Wilson,18,2.89,15,Victory Lap,Culinary
Andy  Smith,14,4.32,26,Junior,Marketing
John  Brown,19,2.28,39,Junior,Criminal Justice
Calvin  Brown,15,1.39,56,Sophmore,Early Child Education
Ben  Brown,16,1.99,5,Junior,Early Child Education
Lisa  Wilson,19,2.98,45,Freshman,Early Child Education
Joe  Jones,15,2.43,25,Freshman,Engineering
Ben  Johnson,18,1.86,41,Junior,Marketing
Jimmy  Miller,18,1.17,50,Freshman,Early College
Timmy  Williams,16,1.15,49,Senior,Engineering
Calvin  Moore,15,1.78,54,Senior,Criminal Justice
Conner  Jones,18,4.12,8,Junior,Engineering
Ben  Johnson,14,4.3,56,Sophmore,Criminal Justice
Andy  Johnson,14,3.45,17,Senior,Early Child Education
Ben  Miller,15,0.88,10,Senior,Culinary
Jimmy  Smith,14,3.86,43,Freshman,Early Child Education
Lisa  Miller,18,4.02,44,Freshman,Bio Med
Joe  Johnson,17,2.02,15,Junior,Criminal Justice
James  Jones,14,1.83,15,Senior,Bio Med
Calvin  Smith,19,2.7,58,Senior,Engineering
Andy  Williams,16,4.12,44,Sophmore,Bio Med
Conner  Davis,15,1.59,2,Junior,Early Child Education
Marge  Davis,18,0.81,35,Freshman,Computer Science
Marge  Smith,15,3.76,4,Junior,Bio Med
Billy  Wilson,18,3.87,33,Sophmore,Culinary
Eli  Miller,18,1.95,26,Victory Lap,Construction
John  Jones,17,1.02,47,Freshman,Engineering
Steven  Wilson,14,1.67,33,Junior,Business
Jimmy  Williams,16,4.19,1,Victory Lap,Culinary
Billy  Moore,16,1.94,50,Freshman,Engineering
Andy  Brown,14,3.77,3,Senior,Marketing
Eli  Davis,17,3.05,22,Sophmore,Culinary
James  Johnson,17,4.23,17,Junior,Engineering
Ben  Moore,14,1.02,51,Freshman,Construction
Ben  Moore,17,1.7,11,Senior,Early College
Eli  Wilson,14,1.29,56,Sophmore,Criminal Justice
Steven  Williams,16,0.79,10,Freshman,Early College
Eli  Brown,18,0.92,12,Junior,Construction
Marge  Jones,17,0.83,57,Senior,Early Child Education
Timmy  Miller,18,3.7,45,Sophmore,Business
Joe  Brown,14,4.39,7,Sophmore,Business
Jimmy  Johnson,18,0.49,0,Victory Lap,Computer Science
Billy  Wilson,19,0.94,3,Victory Lap,Bio Med
Conner  Brown,16,0.8,33,Senior,Engineering
John  Moore,15,3.19,33,Victory Lap,Computer Science
Jimmy  Davis,14,2.77,11,Victory Lap,Construction
Mark  Smith,19,4.36,29,Sophmore,Engineering
James  Johnson,14,0.81,51,Freshman,Criminal Justice
Mark  Jones,14,3.97,54,Senior,Marketing
Ben  Miller,17,2.96,5,Victory Lap,Criminal Justice
John  Miller,19,2.29,28,Senior,Marketing
Joe  Miller,18,2.31,18,Senior,Construction
Lisa  Miller,17,2.6,15,Freshman,Culinary
Marge  Wilson,19,0.31,9,Freshman,Bio Med
Calvin  Brown,14,3.15,42,Sophmore,Marketing
Steven  Wilson,14,1.58,28,Junior,Engineering
Ben  Moore,14,2.23,54,Junior,Culinary
Timmy  Johnson,15,3.83,37,Victory Lap,Computer Science
Jimmy  Davis,14,1.15,16,Freshman,Construction
Lisa  Miller,18,0.56,27,Victory Lap,Engineering
Lisa  Johnson,17,1.2,23,Junior,Construction
Eli  Rodrigues,18,1.42,32,Victory Lap,Engineering
Marge  Brown,14,3.23,22,Junior,Business
Ben  Smith,19,3.32,41,Senior,Marketing
Steven  Davis,18,0.85,45,Sophmore,Computer Science
Steven  Wilson,16,2.97,18,Junior,Business
Eli  Rodrigues,18,3.39,16,Senior,Marketing
Eli  Moore,14,2.66,43,Junior,Engineering
Conner  Brown,14,1.7,43,Senior,Culinary
Steven  Johnson,17,0.79,55,Junior,Criminal Justice
James  Rodrigues,17,2.92,36,Sophmore,Early College
Ben  Moore,14,1.44,59,Freshman,Computer Science
Calvin  Williams,19,1.49,50,Freshman,Marketing
Ben  Davis,16,4.43,29,Junior,Early College
Jimmy  Wilson,18,1.05,40,Junior,Marketing
Ben  Moore,15,3.85,49,Senior,Construction
Lisa  Moore,16,0.3,48,Sophmore,Engineering
James  Smith,15,1.89,6,Sophmore,Business
Lisa  Smith,14,3.93,2,Junior,Construction
Billy  Williams,16,1.74,42,Victory Lap,Construction
Ben  Moore,16,3.19,2,Senior,Business
Marge  Smith,18,3.49,47,Junior,Marketing
Timmy  Wilson,15,3.1,48,Senior,Bio Med
Billy  Smith,19,1.81,26,Freshman,Culinary
Joe  Miller,17,3.36,17,Senior,Bio Med
Ben  Williams,19,3.86,7,Junior,Early College
Steven  Williams,16,2.07,50,Junior,Criminal Justice
Ben  Moore,19,3.19,37,Junior,Computer Science
Calvin  Wilson,15,3.92,24,Freshman,Criminal Justice
Eli  Smith,18,4.27,53,Junior,Computer Science
Joe  Wilson,19,3.54,46,Freshman,Construction
Calvin  Miller,16,0.4,3,Sophmore,Construction
Eli  Williams,16,2.09,53,Freshman,Marketing
Jimmy  Moore,14,3.42,43,Junior,Business
Timmy  Johnson,19,4.13,55,Junior,Early Child Education
John  Davis,16,2.64,56,Senior,Construction
James  Moore,18,0.5,31,Senior,Engineering
Lisa  Davis,19,0.77,54,Freshman,Early College
Jimmy  Miller,14,1.53,14,Junior,Early College
John  Davis,14,0.73,3,Senior,Early Child Education
Timmy  Moore,19,1.31,44,Freshman,Business
Lisa  Jones,18,0.6,25,Victory Lap,Early College
Marge  Wilson,16,3.42,56,Junior,Construction
Ben  Jones,17,3.42,28,Sophmore,Business
Ben  Miller,19,0.3,12,Victory Lap,Criminal Justice
Timmy  Miller,15,1.61,10,Junior,Criminal Justice
Timmy  Miller,15,3.93,55,Junior,Marketing
John  Brown,17,0.3,55,Senior,Engineering
Marge  Jones,18,4.17,25,Senior,Bio Med
Joe  Brown,15,1.2,23,Junior,Early College
Ben  Wilson,19,3.85,57,Senior,Bio Med
James  Wilson,19,0.82,54,Sophmore,Engineering
Eli  Moore,14,0.44,17,Freshman,Business
Mark  Brown,14,4.34,43,Victory Lap,Culinary
Lisa  Johnson,15,3.16,33,Sophmore,Computer Science
James  Wilson,17,2.28,12,Sophmore,Engineering
Billy  Jones,18,4.46,20,Sophmore,Computer Science
Timmy  Johnson,16,4.02,30,Senior,Early Child Education
Eli  Brown,19,3.07,11,Sophmore,Early Child Education
Andy  Rodrigues,17,0.74,33,Sophmore,Computer Science
Timmy  Johnson,16,2.79,52,Junior,Culinary
Calvin  Wilson,16,0.52,47,Sophmore,Culinary
Lisa  Davis,17,0.89,30,Senior,Culinary
Jimmy  Johnson,14,3.29,29,Sophmore,Early Child Education
Calvin  Williams,18,4.3,14,Junior,Early College
Mark  Wilson,16,3.7,19,Victory Lap,Early College
Conner  Williams,17,1.5,28,Sophmore,Early College
Mark  Moore,15,4.49,0,Victory Lap,Marketing
Joe  Jones,17,3.4,23,Senior,Culinary
Billy  Smith,16,2.05,27,Freshman,Early Child Education
Lisa  Johnson,17,3.26,56,Senior,Early Child Education
John  Davis,15,2.4,33,Sophmore,Early Child Education
Ben  Wilson,16,2.74,47,Sophmore,Criminal Justice
James  Johnson,16,2.19,56,Junior,Business
Conner  Miller,18,2.53,51,Sophmore,Early College
Lisa  Wilson,14,3.61,60,Junior,Criminal Justice
Steven  Williams,18,3.36,45,Freshman,Computer Science
Marge  Rodrigues,19,0.7,13,Freshman,Early College
Lisa  Williams,15,0.65,7,Junior,Construction
Eli  Miller,14,3.57,17,Freshman,Business
Conner  Brown,18,1.95,24,Senior,Business
Ben  Miller,16,3.88,14,Sophmore,Bio Med
Eli  Wilson,15,1.19,13,Sophmore,Early Child Education
Timmy  Jones,15,3.21,33,Sophmore,Culinary
Billy  Smith,15,0.76,27,Freshman,Culinary
Ben  Moore,15,4.19,35,Junior,Marketing
Timmy  Moore,14,3.18,7,Victory Lap,Early College
Ben  Davis,15,3.19,20,Victory Lap,Marketing
Ben  Jones,17,1.76,21,Victory Lap,Bio Med
Andy  Moore,19,2.52,60,Senior,Early College
Andy  Brown,16,0.84,53,Freshman,Marketing
Timmy  Wilson,18,0.83,44,Freshman,Early College
Eli  Brown,17,1.52,53,Freshman,Criminal Justice
Lisa  Smith,19,3.16,7,Sophmore,Bio Med
Eli  Miller,19,3.07,30,Victory Lap,Bio Med
Steven  Brown,17,1.75,22,Senior,Business
John  Wilson,19,4.33,0,Freshman,Business
Ben  Davis,14,4.31,41,Senior,Criminal Justice
Ben  Moore,14,3.5,32,Sophmore,Business
Eli  Smith,15,0.67,38,Senior,Construction
Conner  Johnson,14,3.81,59,Victory Lap,Marketing
Ben  Miller,15,1.33,47,Freshman,Computer Science
Andy  Jones,17,1.11,35,Senior,Business
Timmy  Davis,19,1.62,38,Sophmore,Computer Science
Marge  Smith,18,0.86,44,Victory Lap,Computer Science
John  Johnson,16,3.73,46,Sophmore,Construction
Steven  Rodrigues,19,2.79,38,Freshman,Culinary
Mark  Williams,16,2.05,8,Sophmore,Bio Med
Conner  Williams,14,0.75,18,Senior,Early Child Education
John  Rodrigues,14,3.78,49,Freshman,Culinary
Andy  Wilson,17,4.37,23,Freshman,Construction
Lisa  Miller,14,2.01,6,Victory Lap,Engineering
Timmy  Jones,15,1.09,14,Junior,Early Child Education
Marge  Jones,16,2.24,59,Victory Lap,Early College
Ben  Miller,16,3.82,39,Junior,Construction
Joe  Moore,18,2.57,42,Senior,Business
Lisa  Jones,15,3.84,32,Victory Lap,Marketing
James  Rodrigues,19,0.52,2,Victory Lap,Early College
Joe  Miller,19,4.31,45,Senior,Early College
Andy  Moore,15,1.78,40,Victory Lap,Construction
Mark  Brown,14,1.08,28,Sophmore,Early Child Education
Lisa  Davis,18,1.04,57,Sophmore,Criminal Justice
James  Rodrigues,15,1.66,30,Victory Lap,Criminal Justice
Ben  Smith,17,0.68,24,Victory Lap,Early College
Eli  Jones,14,3.84,14,Freshman,Marketing
Mark  Rodrigues,15,2.28,29,Freshman,Marketing
Eli  Wilson,15,3.33,50,Junior,Criminal Justice
Marge  Williams,16,1.28,18,Victory Lap,Business
James  Smith,14,0.72,12,Freshman,Construction
Ben  Wilson,17,3.94,34,Victory Lap,Marketing
Andy  Davis,18,0.87,18,Victory Lap,Bio Med
John  Williams,18,3.66,3,Freshman,Engineering
Eli  Williams,16,2.16,5,Victory Lap,Construction
Timmy  Brown,14,3.87,21,Freshman,Marketing
Billy  Moore,18,0.9,31,Junior,Early Child Education
Ben  Rodrigues,16,1.88,43,Junior,Business
Lisa  Brown,15,3.21,21,Victory Lap,Culinary
Ben  Rodrigues,14,3.73,42,Victory Lap,Marketing
John  Moore,17,0.76,59,Victory Lap,Construction
Conner  Williams,19,3.72,36,Freshman,Construction
Joe  Jones,19,2.12,23,Sophmore,Early College
Ben  Davis,19,4.23,54,Senior,Construction
Ben  Miller,17,3.86,47,Sophmore,Computer Science
Timmy  Miller,16,4.08,60,Freshman,Marketing
Eli  Brown,19,1.04,33,Sophmore,Construction
Joe  Miller,14,3.46,25,Victory Lap,Culinary
Mark  Davis,17,3.25,16,Senior,Culinary
Jimmy  Moore,15,2.87,54,Victory Lap,Culinary
Lisa  Smith,18,1.86,55,Sophmore,Computer Science
Marge  Moore,14,2.52,28,Victory Lap,Early Child Education
Jimmy  Johnson,17,2.57,52,Junior,Marketing
Joe  Jones,17,1.4,58,Victory Lap,Engineering
Calvin  Wilson,18,1.31,32,Senior,Business
John  Brown,17,1.16,38,Junior,Bio Med
Eli  Williams,14,4.36,1,Junior,Bio Med
Jimmy  Rodrigues,18,2.24,41,Junior,Bio Med
Jimmy  Wilson,14,3.62,19,Victory Lap,Marketing
Eli  Davis,16,2.51,9,Junior,Bio Med
Steven  Wilson,14,0.66,41,Senior,Computer Science
Marge  Miller,15,3.66,19,Freshman,Early Child Education
Lisa  Brown,15,0.3,5,Sophmore,Early College
James  Wilson,16,2.79,47,Freshman,Computer Science
Lisa  Smith,15,1.26,9,Senior,Culinary
Mark  Williams,14,3.15,36,Junior,Culinary
Eli  Brown,14,0.56,16,Junior,Bio Med
Ben  Johnson,17,1.8,2,Senior,Criminal Justice
Eli  Davis,18,2.8,40,Victory Lap,Criminal Justice
Billy  Jones,16,4.0,43,Freshman,Early College
Joe  Smith,19,2.49,7,Victory Lap,Criminal Justice
Ben  Smith,19,0.96,20,Victory Lap,Business
Steven  Smith,17,3.59,55,Senior,Criminal Justice
Billy  Jones,14,3.85,0,Sophmore,Bio Med
Calvin  Johnson,16,1.42,47,Sophmore,Business
James  Williams,15,0.54,56,Victory Lap,Bio Med
Calvin  Jones,15,2.19,60,Junior,Marketing
Mark  Brown,16,1.14,35,Sophmore,Bio Med
Marge  Wilson,15,1.22,57,Junior,Criminal Justice
Timmy  Johnson,18,1.43,58,Junior,Marketing
Andy  Brown,14,1.56,29,Sophmore,Bio Med
Calvin  Johnson,17,1.76,18,Senior,Culinary
Ben  Moore,16,2.63,56,Senior,Business
Billy  Brown,14,0.9,13,Junior,Marketing
Billy  Smith,14,2.87,58,Sophmore,Marketing
Billy  Smith,15,1.7,45,Victory Lap,Bio Med
Eli  Miller,18,1.07,29,Senior,Culinary
Timmy  Williams,16,0.34,59,Sophmore,Early College
Marge  Brown,18,1.22,36,Senior,Culinary
Andy  Wilson,14,4.48,9,Sophmore,Early Child Education
Steven  Davis,14,2.3,14,Victory Lap,Criminal Justice
Eli  Johnson,17,0.37,24,Sophmore,Criminal Justice
Jimmy  Wilson,19,3.84,21,Senior,Construction
Steven  Brown,18,3.36,36,Sophmore,Construction
Marge  Rodrigues,15,3.43,43,Senior,Construction
Mark  Smith,17,2.56,56,Junior,Construction
Ben  Moore,14,3.86,26,Senior,Engineering
Ben  Rodrigues,17,3.92,24,Freshman,Bio Med
Conner  Williams,16,2.18,58,Freshman,Computer Science
Billy  Davis,16,1.47,28,Victory Lap,Engineering
Timmy  Rodrigues,15,0.49,54,Junior,Culinary
Timmy  Miller,16,1.34,48,Sophmore,Marketing
Conner  Williams,17,4.47,19,Freshman,Bio Med
John  Moore,16,2.99,25,Senior,Criminal Justice
Marge  Smith,17,3.28,4,Senior,Early College
Steven  Smith,15,3.44,33,Victory Lap,Business
Jimmy  Rodrigues,14,0.56,49,Sophmore,Early College
Ben  Brown,16,2.06,40,Victory Lap,Business
Joe  Johnson,19,2.12,28,Freshman,Computer Science
Steven  Miller,16,1.19,0,Victory Lap,Marketing
Eli  Brown,18,2.26,12,Victory Lap,Bio Med
Andy  Davis,16,4.47,53,Freshman,Criminal Justice
Timmy  Rodrigues,17,4.2,23,Victory Lap,Criminal Justice
Calvin  Rodrigues,19,3.52,10,Senior,Culinary
Steven  Jones,18,4.3,50,Senior,Early Child Education
Mark  Brown,18,4.07,26,Victory Lap,Early Child Education
Mark  Williams,17,3.3,14,Senior,Engineering
Steven  Moore,18,4.2,59,Freshman,Culinary
Lisa  Davis,14,0.63,35,Victory Lap,Business
Joe  Davis,16,3.95,19,Freshman,Bio Med
Andy  Davis,17,4.45,44,Sophmore,Early College
Marge  Johnson,16,4.23,57,Junior,Early Child Education
Eli  Miller,15,2.17,7,Senior,Construction
Jimmy  Williams,14,2.34,42,Junior,Early College
Billy  Williams,19,1.63,44,Sophmore,Culinary
Marge  Johnson,14,1.21,9,Senior,Marketing
James  Rodrigues,18,2.77,38,Sophmore,Criminal Justice
John  Jones,14,3.51,22,Sophmore,Criminal Justice
Steven  Brown,16,3.0,53,Junior,Business
Calvin  Moore,17,1.13,19,Junior,Marketing
James  Williams,18,1.91,12,Senior,Criminal Justice
James  Miller,15,0.94,26,Sophmore,Criminal Justice
John  Smith,14,3.97,17,Junior,Business
Calvin  Brown,18,3.6,31,Freshman,Construction
Andy  Moore,19,4.4,17,Senior,Early College
Ben  Moore,18,1.33,28,Sophmore,Early College
Billy  Miller,19,2.07,30,Junior,Business
Steven  Williams,17,2.73,33,Junior,Early College
Marge  Smith,17,2.64,30,Freshman,Criminal Justice
Joe  Jones,14,3.99,36,Victory Lap,Criminal Justice
Conner  Johnson,15,3.97,31,Junior,Culinary
Conner  Smith,14,1.92,0,Junior,Bio Med
Conner  Davis,14,3.49,49,Sophmore,Culinary
Ben  Wilson,15,2.03,22,Junior,Engineering
Andy  Moore,14,3.84,41,Junior,Construction
Mark  Wilson,15,1.53,51,Junior,Bio Med
Lisa  Miller,18,2.39,5,Sophmore,Computer Science
Steven  Williams,14,2.81,5,Junior,Early College
Jimmy  Wilson,19,1.06,4,Sophmore,Bio Med
Joe  Johnson,19,2.84,53,Freshman,Early College
Jimmy  Miller,18,4.31,50,Victory Lap,Engineering
Steven  Davis,18,0.47,26,Victory Lap,Early Child Education
Calvin  Williams,16,2.13,17,Sophmore,Bio Med
Eli  Brown,14,1.51,24,Sophmore,Criminal Justice
Timmy  Brown,16,3.69,4,Junior,Early College
Timmy  Williams,18,4.1,38,Senior,Computer Science
Ben  Rodrigues,18,1.04,23,Junior,Engineering
Joe  Rodrigues,15,1.41,11,Junior,Bio Med
John  Wilson,18,2.19,38,Victory Lap,Culinary
John  Davis,16,3.61,31,Junior,Business
James  Rodrigues,14,0.79,41,Junior,Bio Med
Jimmy  Brown,19,0.38,28,Senior,Early College
Steven  Rodrigues,16,3.46,38,Freshman,Engineering
Marge  Williams,15,4.43,12,Victory Lap,Bio Med
Ben  Jones,15,3.73,6,Junior,Business
Timmy  Rodrigues,18,0.57,19,Freshman,Early College
Marge  Wilson,18,0.78,40,Senior,Early Child Education
Steven  Jones,19,0.68,37,Senior,Culinary
Andy  Brown,15,2.92,3,Victory Lap,Early Child Education
Ben  Williams,15,0.54,30,Junior,Business
Joe  Moore,14,1.1,31,Sophmore,Culinary
Calvin  Williams,17,3.82,14,Junior,Early College
Mark  Davis,16,3.06,26,Junior,Bio Med
Ben  Moore,16,2.96,40,Senior,Business
James  Williams,19,2.78,2,Sophmore,Bio Med
Mark  Williams,15,2.12,57,Freshman,Early College
